Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
141,0.7604776398969796,,0.9510181618051734,,,0.5459989112683723,0.6949041161359699,0.8503535198278512,,,,0.7282430213464697,0.49107142857142855,,0.0953355155482815,,0.3038079470198676
142,0.8801089918256131,,,,,0.6436055069703005,0.7687945750029229,,,,,,0.4316546762589928,,0.7376223776223776,,0.5307144446917427
143,0.7613200306983884,,,,,0.01569396763119176,0.87979335545382,,,,,,0.0,0.0,0.9586983729662077,,0.9381965552178319
144,0.9706738544474394,,,,,0.1874386653581943,0.8917117465224111,,,,,,,0.0,0.8911534648011458,,0.526060606060606
145,0.7498555748122473,,,,,0.3790795840625965,0.8382929307591813,,,,,,0.5898520084566596,,0.7053846153846154,,0.3424317617866005
146,0.9626873177109524,,,,,0.4998265695456122,0.8981635429262395,0.891175176056338,,,,,,0.8259567387687188,0.7963302752293578,,0.5273401297497683
147,0.9306717021850553,,,,,0.5639115619304224,0.782035175879397,0.6468710089399745,,,,,0.0,,0.584850136239782,,0.4367526746381372
148,0.16348773841961853,,,,,0.3694801565120179,0.7240598350342513,,,,,,0.0,,0.720637312950802,,0.1899159663865546
149,0.6402508551881414,,,,,0.10280797101449275,0.8895414426969275,0.5241952675335749,,,,,,0.27699530516431925,0.8633946306144679,,0.7894144144144144
150,0.8960515713134569,,,,,0.45581541359284256,0.785966639638596,,,,,,,,0.8062725864739287,,0.23958333333333334
151,0.8512578616352201,,,,,0.4447155711453409,0.8936021918861757,,,0.0,,,,0.1850828729281768,0.5661459993624482,,0.3248811410459588
152,0.9030612244897959,,,,,0.5984732824427481,0.791395247844159,0.8100426338228328,,,,,,,0.49207397622192867,,0.46131128174837566
153,0.9327125262841695,,,,,0.2303053880567983,0.8349318955732122,,,,,,0.5638613861386138,,0.7853299659602504,,0.3002591632728619
154,0.8946932006633499,,,,,0.6745483713468647,0.8232971372161896,0.0,,,,,,,0.7994760397336536,,0.2809734513274336
155,0.8860108303249098,,,,,0.5317873303167421,0.8123890313671336,0.4787922358015816,,,,,0.5139557266602502,,0.7144866385372715,,0.5311387900355872
156,0.623232709209018,,,,,0.5293764087152517,0.7678571428571429,,,,,,0.4768392370572207,,0.6098012020342117,,0.7843463780183181
157,0.6664647688269736,,,,,0.17151481888035125,0.8891618660341127,,,,,,0.31958762886597936,,0.7978370173607817,,0.6391061452513966
158,0.9072050192268771,,,,,0.11246447421843281,0.9041063746578021,,,,,,,,0.5624227441285538,,0.38051209103840683
159,0.8278973830088951,,,,,0.2316234796404019,0.6803503823027244,0.034190590111642744,,,,,0.3681093394077449,,0.27558662006989515,,0.34290540540540543
160,,,0.9229242474363215,,,0.6926439680538041,0.8506523191616556,,,,,,0.7580943570767807,,0.7294017094017095,,0.347597103357472
